Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4.0,-18.0,-0.58,-7.0,0.0,0.0,-8.0,-0.26,0
2011,7.0,-43.0,-1.11,-39.0,-37.0,-0.0,-38.0,-0.97,-139
2012,10.0,-57.0,-1.0,-54.0,-73.0,-0.0,-49.0,-0.86,-32
2013,5.0,-81.0,-1.03,-77.0,-302.0,-0.0,-71.0,-0.9,-42
2014,4.0,-116.0,-1.3,-117.0,-201.0,-0.0,-103.0,-1.16,-43
2015,5.0,-125.0,-1.29,-123.0,-289.0,-0.0,-100.0,-1.03,-7
2016,5.0,-126.0,-1.26,-126.0,-189.0,-0.0,-114.0,-1.13,0
2017,10.0,-91.0,-0.7,-115.0,-139.0,-0.0,-102.0,-0.79,27
2018,7.0,-150.0,-15.0,-152.0,-93.0,-0.0,-76.0,-7.6,-64
2019,4.0,-49.0,-3.48,-50.0,-64.0,-0.0,-50.0,-3.57,67
