Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2255.0,-72.0,-1.57,45.0,0.0,0.0,38.0,0.83,0
2011,4867.0,-353.0,-176.5,-13.0,1154.0,0.0,-32.0,-16.0,-390
2012,4848.0,-135.0,-19.28,217.0,1167.0,5.38,-40.0,-5.71,61
2013,4863.0,-82.0,-9.12,220.0,1186.0,5.39,-42.0,-4.67,39
2014,5066.0,-67.0,-2.39,252.0,938.0,3.72,-19.0,-0.68,18
2015,4830.0,1.0,0.02,265.0,888.0,3.35,59.0,1.84,101
2016,4696.0,21.0,0.64,287.0,860.0,3.0,39.0,1.18,1979
2017,4889.0,-10.0,-0.32,231.0,814.0,3.52,-31.0,-0.97,-147
2018,5090.0,19.0,0.57,283.0,647.0,2.29,117.0,3.55,290
2019,4869.0,-103.0,-3.1,333.0,753.0,2.26,-94.0,-2.85,-641
