Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,11446.0,406.0,2.11,591.0,0.0,0.0,117.0,0.61,0
2009,21988.0,732.0,3.74,1302.0,-2164.0,-0.0,710.0,3.66,80
2010,20847.0,440.0,3.17,737.0,-2214.0,-0.0,339.0,2.46,-39
2011,23379.0,696.0,3.38,1186.0,-1725.0,-0.0,606.0,2.97,58
2012,27576.0,570.0,3.61,945.0,-1751.0,-0.0,451.0,2.87,-18
2013,27350.0,822.0,4.05,1396.0,-1944.0,-0.0,575.0,2.85,44
2014,21530.0,645.0,3.19,1408.0,-1079.0,-0.0,425.0,2.11,-21
2015,18112.0,473.0,4.5,875.0,-570.0,-0.0,784.0,7.47,-26
2016,19034.0,326.0,1.98,824.0,278.0,0.34,551.0,3.38,-31
2017,19519.0,263.0,2.25,650.0,323.0,0.5,415.0,3.58,-19
2018,19164.0,292.0,2.17,737.0,291.0,0.39,33.0,0.24,11
2019,17024.0,-1288.0,-3.32,-652.0,542.0,0.0,116.0,0.33,-541
