Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,121.0,8.0,1.01,19.0,-2.0,-0.0,6.0,0.75,0
2012,148.0,8.0,1.01,18.0,54.0,3.0,8.0,1.0,0
2013,214.0,15.0,1.89,35.0,34.0,0.97,23.0,2.88,87
2014,223.0,24.0,2.67,50.0,5.0,0.1,22.0,2.44,59
2015,235.0,26.0,2.89,52.0,8.0,0.15,35.0,3.89,8
2016,236.0,30.0,3.34,63.0,-30.0,-0.0,43.0,4.78,15
2017,250.0,40.0,4.44,74.0,-47.0,-0.0,48.0,5.33,33
2018,281.0,42.0,4.66,74.0,-9.0,-0.0,40.0,4.44,4
2019,280.0,31.0,3.87,59.0,-47.0,-0.0,43.0,5.38,-26
2020,274.0,30.0,3.64,57.0,-66.0,-0.0,50.0,5.56,-3
