Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4174.0,94.0,0.33,1135.0,3643.0,3.21,177.0,0.62,0
2011,6116.0,249.0,0.88,1473.0,4085.0,2.77,-588.0,-2.05,164
2012,6616.0,164.0,0.57,1336.0,3603.0,2.7,341.0,1.18,-34
2013,6150.0,147.0,0.5,1114.0,3408.0,3.06,241.0,0.82,-10
2014,6796.0,-670.0,-2.31,539.0,3801.0,7.05,3760.0,12.97,-555
2015,3788.0,-371.0,-1.31,550.0,3387.0,6.16,-11.0,-0.04,44
2016,2003.0,-1028.0,-3.73,-317.0,3284.0,0.0,138.0,0.5,-177
2017,2563.0,-539.0,-1.92,289.0,3664.0,12.68,-510.0,-1.82,47
2018,3056.0,-610.0,-1.81,390.0,3105.0,7.96,-132.0,-0.4,-13
2019,3131.0,-570.0,-1.61,433.0,3209.0,7.41,-29.0,-0.08,6
