Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,17318.0,2707.0,4.11,7751.0,10194.0,1.32,2821.0,4.28,0
2010,18644.0,2563.0,3.87,7981.0,10826.0,1.36,1918.0,2.9,-5
2011,19072.0,2499.0,3.78,6998.0,11999.0,1.71,811.0,1.22,-2
2012,23489.0,1171.0,1.43,6896.0,17469.0,2.53,713.0,0.87,-53
2013,24888.0,1729.0,2.02,7510.0,17864.0,2.38,980.0,1.14,47
2014,27429.0,1820.0,2.12,7130.0,19596.0,2.75,99.0,0.12,5
2015,40508.0,2250.0,2.53,8361.0,19176.0,2.29,139.0,0.16,23
2016,46405.0,1204.0,1.3,9101.0,35278.0,3.88,-47.0,-0.05,-46
2017,49711.0,3849.0,4.07,10530.0,34684.0,3.29,115.0,0.12,219
2018,35985.0,2084.0,2.12,9757.0,34789.0,3.57,1141.0,1.18,-45
2019,54094.0,2326.0,2.35,10482.0,35640.0,3.4,30.0,0.03,11
