Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,784.0,0.0,0.0,189.0,0.0,0.0,321.0,3.21,0
2009,1496.0,322.0,3.35,427.0,1.0,0.0,322.0,3.35,31880
2010,1642.0,379.0,4.02,511.0,-179.0,-0.0,394.0,4.19,17
2011,1849.0,432.0,4.67,593.0,-290.0,-0.0,412.0,4.48,13
2012,1841.0,459.0,5.2,579.0,-361.0,-0.0,345.0,3.92,6
2013,1903.0,449.0,5.19,595.0,-479.0,-0.0,367.0,4.27,-2
2014,1987.0,430.0,5.03,611.0,-593.0,-0.0,421.0,4.95,-4
2015,2040.0,468.0,5.61,655.0,-730.0,-0.0,479.0,5.77,8
2016,2165.0,520.0,6.41,720.0,-986.0,-0.0,547.0,6.75,11
2017,2307.0,19.0,0.23,765.0,-1396.0,-0.0,614.0,7.68,-96
2018,2419.0,592.0,7.68,798.0,-585.0,-0.0,509.0,6.61,2863
2019,2405.0,590.0,8.65,809.0,1344.0,1.66,479.0,7.04,0
2020,2356.0,535.0,7.92,761.0,1502.0,1.97,429.0,6.92,-9
