Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,8847.0,644.0,2.17,975.0,-555.0,-0.0,2216.0,7.46,0
2010,9197.0,679.0,2.12,1218.0,-187.0,-0.0,2771.0,8.66,5
2011,8668.0,673.0,2.14,1263.0,-1164.0,-0.0,2655.0,8.46,0
2012,9212.0,823.0,2.77,1185.0,-1466.0,-0.0,3042.0,10.24,22
2013,9287.0,935.0,3.18,1463.0,380.0,0.26,2161.0,7.35,13
2014,10476.0,1175.0,4.0,2029.0,696.0,0.34,2968.0,10.1,25
2015,11963.0,1251.0,4.26,1893.0,882.0,0.47,4240.0,14.42,6
2016,12392.0,1361.0,4.71,2062.0,457.0,0.22,3703.0,12.81,8
2017,14091.0,2322.0,8.06,2681.0,747.0,0.28,4023.0,13.97,70
2018,14235.0,1552.0,5.44,2265.0,324.0,0.14,5064.0,17.77,-33
2019,16220.0,1443.0,5.18,2288.0,1312.0,0.57,5361.0,19.28,-7
2020,17028.0,1276.0,4.59,1981.0,293.0,0.15,5785.0,21.04,-11
