Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,1849.0,467.0,0.29,894.0,0.0,0.0,903.0,0.59,0
2012,5089.0,53.0,0.02,1004.0,-7761.0,-0.0,377.0,0.17,-88
2013,7872.0,1500.0,0.57,3765.0,-11210.0,-0.0,2860.0,1.14,2729
2014,12466.0,2940.0,1.09,6153.0,-11085.0,-0.0,5495.0,2.06,95
2015,17928.0,3688.0,1.27,8139.0,-18427.0,-0.0,7797.0,2.73,25
2016,27638.0,10217.0,3.48,14860.0,-29449.0,-0.0,11617.0,3.97,177
2017,40653.0,15934.0,5.37,23619.0,-41711.0,-0.0,17483.0,5.91,55
2018,55838.0,22112.0,7.54,29676.0,-41114.0,-0.0,15359.0,5.26,38
2019,70697.0,18485.0,6.4,30553.0,-54855.0,-0.0,21212.0,7.38,-16
2020,73357.0,20958.0,7.26,33174.0,-60289.0,-0.0,23184.0,8.08,13
