Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,313.0,38.0,1.05,66.0,-38.0,-0.0,29.0,0.81,0
2012,380.0,49.0,1.37,83.0,-25.0,-0.0,16.0,0.44,28
2013,404.0,51.0,1.43,89.0,-49.0,-0.0,49.0,1.36,4
2014,392.0,41.0,1.13,75.0,-53.0,-0.0,21.0,0.58,-19
2015,376.0,30.0,0.84,59.0,-52.0,-0.0,43.0,1.19,-26
2016,256.0,3.0,0.09,20.0,-33.0,-0.0,31.0,0.84,-90
2017,275.0,18.0,0.5,42.0,-50.0,-0.0,45.0,1.25,498
2018,375.0,39.0,1.08,72.0,-40.0,-0.0,33.0,0.92,116
2019,405.0,50.0,1.38,75.0,-65.0,-0.0,53.0,1.47,28
2020,-100.0,-10.0,-0.29,4.0,-19.0,-0.0,45.0,1.29,-119
