Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1.0,-87.0,-0.77,-36.0,0.0,0.0,-35.0,-0.31,0
2011,1.0,-159.0,-1.31,-129.0,485.0,0.0,-129.0,-1.07,-82
2012,1.0,-167.0,-0.92,-132.0,270.0,0.0,-123.0,-0.68,-5
2013,0.0,-189.0,-0.63,-159.0,179.0,0.0,-136.0,-0.45,-13
2014,0.0,-197.0,-2.57,-157.0,101.0,0.0,-16.0,-0.21,-4
2015,0.0,-366.0,-4.52,-328.0,92.0,0.0,-65.0,-0.8,-85
2016,174.0,126.0,1.37,77.0,126.0,1.64,-77.0,-0.84,134
2017,11.0,-115.0,-1.11,-98.0,113.0,0.0,-47.0,-0.45,-191
2018,26.0,-85.0,-0.57,-72.0,31.0,0.0,-37.0,-0.26,26
2019,61.0,-50.0,-0.25,-41.0,70.0,0.0,-91.0,-0.47,41
