Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,888.0,78.0,2.88,124.0,0.0,0.0,193.0,7.15,0
2010,1925.0,185.0,6.59,282.0,-60.0,-0.0,138.0,4.93,137
2011,2072.0,176.0,6.26,297.0,-80.0,-0.0,161.0,5.75,-4
2012,2067.0,163.0,5.81,279.0,-187.0,-0.0,131.0,4.68,-7
2013,2131.0,77.0,2.74,172.0,-172.0,-0.0,63.0,2.25,-52
2014,2173.0,86.0,2.94,152.0,-261.0,-0.0,108.0,3.72,11
2015,2017.0,107.0,3.67,166.0,-351.0,-0.0,71.0,2.45,24
2016,2066.0,26.0,0.9,174.0,-404.0,-0.0,76.0,2.62,-75
2017,2159.0,121.0,4.02,119.0,-319.0,-0.0,-7.0,-0.23,365
2018,2287.0,365.0,12.15,536.0,-405.0,-0.0,168.0,5.6,201
2019,2310.0,1758.0,58.59,2284.0,-674.0,-0.0,366.0,12.2,381
