Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,262.0,41.0,0.72,44.0,0.0,0.0,119.0,2.09,0
2010,516.0,99.0,1.58,170.0,375.0,2.21,200.0,3.17,141
2011,506.0,105.0,1.65,181.0,-4.0,-0.0,164.0,2.56,6
2012,515.0,115.0,1.79,195.0,-34.0,-0.0,98.0,1.53,9
2013,560.0,116.0,1.75,195.0,-159.0,-0.0,291.0,4.41,0
2014,576.0,122.0,1.82,203.0,223.0,1.1,202.0,3.01,5
2015,563.0,114.0,1.7,194.0,747.0,3.85,156.0,2.33,-6
2016,560.0,106.0,1.58,184.0,754.0,4.1,136.0,2.03,-7
2017,591.0,104.0,1.55,203.0,698.0,3.44,195.0,2.91,-1
2018,602.0,147.0,2.17,218.0,-208.0,-0.0,212.0,3.16,41
2019,661.0,149.0,2.31,219.0,-211.0,-0.0,91.0,1.42,1
