Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,4589.0,210.0,1.24,1004.0,0.0,0.0,-852.0,-5.07,0
2009,8014.0,535.0,3.22,2328.0,8265.0,3.55,867.0,5.25,154
2010,8525.0,639.0,3.74,2520.0,8056.0,3.2,782.0,4.6,19
2011,8858.0,720.0,4.17,2510.0,8041.0,3.2,542.0,3.15,12
2012,8791.0,618.0,3.53,2437.0,7994.0,3.28,427.0,2.45,-14
2013,9661.0,668.0,3.75,2481.0,8180.0,3.3,314.0,1.77,8
2014,12301.0,911.0,5.1,2873.0,8964.0,3.12,-159.0,-0.89,36
2015,10337.0,720.0,4.05,2285.0,9680.0,4.24,-104.0,-0.59,-20
2016,10630.0,834.0,4.83,2591.0,11683.0,4.51,39.0,0.23,15
2017,12607.0,1112.0,6.35,2894.0,12848.0,4.44,-133.0,-0.76,33
2018,14212.0,1118.0,6.16,2932.0,14164.0,4.83,-33.0,-0.18,0
2019,17893.0,1172.0,6.31,4435.0,17725.0,4.0,-348.0,-1.88,4
2020,18613.0,1200.0,6.38,4622.0,18364.0,3.97,-555.0,-2.89,2
