Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,10457.0,3842.0,1.89,2244.0,0.0,0.0,3124.0,1.55,0
2009,18808.0,11862.0,5.95,5759.0,-2153.0,-0.0,3335.0,1.68,208
2010,19484.0,4513.0,2.63,6678.0,-1856.0,-0.0,4067.0,2.37,-61
2011,21244.0,5260.0,3.07,7609.0,-3242.0,-0.0,4473.0,2.63,16
2012,17621.0,2501.0,1.49,3313.0,4565.0,1.38,6393.0,3.83,-52
2013,16385.0,2580.0,1.55,3948.0,3815.0,0.97,3008.0,1.83,3
2014,15879.0,2029.0,1.21,3819.0,397.0,0.1,2622.0,1.58,-21
2015,16560.0,1631.0,0.97,2698.0,2419.0,0.9,1285.0,0.77,-19
2016,19427.0,4507.0,2.68,6466.0,358.0,0.06,1843.0,1.1,176
2017,20776.0,975.0,0.59,6156.0,1150.0,0.19,4220.0,2.57,-78
2018,22561.0,4947.0,3.01,6791.0,-1535.0,-0.0,4989.0,3.06,407
2019,26145.0,3460.0,2.02,8409.0,31340.0,3.73,7231.0,4.23,-30
