Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,161.0,1.0,0.05,40.0,0.0,0.0,-7.0,-0.37,0
2011,334.0,14.0,0.6,164.0,524.0,3.2,-145.0,-6.3,1286
2012,305.0,-131.0,-4.86,193.0,674.0,3.49,121.0,4.48,-1035
2013,390.0,-23.0,-0.72,142.0,411.0,2.89,-55.0,-1.72,82
2014,854.0,154.0,4.27,430.0,452.0,1.05,-237.0,-6.58,769
2015,593.0,-67.0,-1.71,244.0,419.0,1.72,-193.0,-4.95,-143
2016,381.0,-244.0,-4.98,102.0,791.0,7.75,52.0,1.06,-264
2017,920.0,-128.0,-1.97,243.0,957.0,3.94,-143.0,-2.2,47
2018,1546.0,2.0,0.04,649.0,1109.0,1.71,-64.0,-0.97,101
2019,1154.0,-57.0,-0.89,667.0,1148.0,1.72,-17.0,-0.27,-2935
