Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,347.0,2.0,0.08,23.0,20.0,0.87,19.0,0.68,0
2012,349.0,7.0,0.26,26.0,12.0,0.46,8.0,0.29,248
2013,383.0,5.0,0.19,23.0,18.0,0.78,5.0,0.18,-28
2014,394.0,-3.0,-0.11,16.0,40.0,2.5,-21.0,-0.75,-159
2015,392.0,-3.0,-0.12,20.0,36.0,1.8,4.0,0.14,0
2016,401.0,-10.0,-0.33,18.0,36.0,2.0,2.0,0.07,-234
2017,374.0,-23.0,-0.79,4.0,29.0,7.25,6.0,0.21,-130
2018,364.0,-31.0,-1.07,-4.0,36.0,0.0,-6.0,-0.21,-34
2019,328.0,-15.0,-0.52,5.0,42.0,8.4,6.0,0.21,51
2020,416.0,-16.0,-0.54,4.0,45.0,11.25,3.0,0.1,-6
