Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,948.0,133.0,2.89,242.0,-138.0,-0.0,126.0,2.74,0
2011,1062.0,150.0,3.27,271.0,-195.0,-0.0,173.0,3.76,12
2012,1122.0,162.0,3.45,293.0,-143.0,-0.0,192.0,4.09,7
2013,1125.0,161.0,3.43,291.0,-184.0,-0.0,146.0,3.11,0
2014,1151.0,161.0,3.43,289.0,-158.0,-0.0,149.0,3.17,0
2015,1119.0,145.0,3.03,266.0,-197.0,-0.0,125.0,2.6,-9
2016,973.0,96.0,2.0,187.0,-245.0,-0.0,118.0,2.46,-33
2017,912.0,88.0,1.84,169.0,-215.0,-0.0,108.0,2.25,-8
2018,884.0,94.0,1.94,152.0,-219.0,-0.0,99.0,2.06,6
2019,899.0,102.0,2.11,160.0,-232.0,-0.0,124.0,2.58,8
