Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,350.0,11.0,0.23,42.0,0.0,0.0,29.0,0.64,0
2010,701.0,23.0,0.47,76.0,201.0,2.64,31.0,0.66,108
2011,753.0,39.0,0.78,90.0,129.0,1.43,103.0,2.15,69
2012,816.0,44.0,0.89,101.0,133.0,1.32,55.0,1.15,12
2013,833.0,50.0,1.0,125.0,55.0,0.44,120.0,2.45,13
2014,858.0,-37.0,1.09,-7.0,107.0,0.0,70.0,-2.06,-173
2015,918.0,59.0,1.23,123.0,165.0,1.34,45.0,0.96,259
2016,695.0,56.0,1.17,73.0,127.0,1.74,81.0,1.72,-5
2017,712.0,73.0,1.54,58.0,124.0,2.14,66.0,1.4,30
2018,742.0,119.0,2.63,54.0,-206.0,-0.0,25.0,0.56,62
2019,805.0,97.0,2.13,64.0,-90.0,-0.0,-14.0,-0.3,-18
