Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-25.0,-0.38,-25.0,0.0,0.0,-11.0,-0.17,0
2011,4.0,-45.0,-4.08,-45.0,-47.0,-0.0,-47.0,-4.27,-80
2012,5.0,-38.0,-2.1,-37.0,-73.0,-0.0,-35.0,-1.94,15
2013,30.0,-33.0,0.22,-32.0,-77.0,-0.0,-12.0,0.09,13
2014,44.0,-13.0,0.23,-13.0,-83.0,-0.0,-47.0,0.87,60
2015,26.0,-35.0,0.22,-34.0,-97.0,-0.0,2.0,-0.01,-169
2016,105.0,17.0,1.01,21.0,-126.0,-0.0,35.0,2.06,148
2017,13.0,-126.0,-126.0,-108.0,-237.0,-0.0,-104.0,-104.0,-840
2018,29.0,-105.0,-105.0,-84.0,-157.0,-0.0,-103.0,-103.0,16
2019,26.0,-120.0,-2.08,-93.0,-95.0,-0.0,-93.0,-1.63,-14
