Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,4831.0,27.0,0.33,279.0,1480.0,5.3,-105.0,-1.25,0
2012,5569.0,117.0,1.22,369.0,1219.0,3.3,218.0,2.27,333
2013,5229.0,150.0,1.5,376.0,960.0,2.55,306.0,3.03,28
2014,5931.0,143.0,1.4,382.0,1427.0,3.74,-123.0,-1.21,-4
2015,4529.0,-331.0,-3.24,-206.0,450.0,0.0,652.0,6.39,-331
2016,3041.0,-83.0,-0.86,18.0,305.0,16.94,221.0,2.28,74
2017,3646.0,50.0,0.52,116.0,478.0,4.12,-75.0,-0.8,160
2018,4172.0,74.0,0.79,203.0,641.0,3.16,-25.0,-0.27,47
2019,3662.0,39.0,0.46,170.0,519.0,3.05,225.0,2.71,-47
2020,3486.0,30.0,0.35,153.0,493.0,3.22,302.0,3.68,-23
