Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,7397.0,737.0,3.04,1040.0,-1029.0,-0.0,-1318.0,-5.45,0
2010,9512.0,1152.0,4.48,1579.0,4939.0,3.13,1847.0,7.19,56
2011,10192.0,1010.0,4.2,1557.0,4824.0,3.1,2178.0,9.04,-12
2012,10217.0,901.0,4.13,1463.0,4935.0,3.37,1505.0,6.9,-10
2013,11199.0,1475.0,7.26,2209.0,5905.0,2.67,1364.0,6.72,63
2014,12268.0,2000.0,10.48,2801.0,7101.0,2.54,2399.0,12.56,35
2015,12170.0,1687.0,9.32,2390.0,7564.0,3.16,2691.0,14.87,-15
2016,11696.0,1314.0,7.92,1840.0,2950.0,1.6,2353.0,14.17,-22
2017,12027.0,1480.0,9.62,2448.0,2679.0,1.09,1701.0,11.05,12
2018,18532.0,2098.0,14.44,14076.0,1714.0,0.12,2597.0,17.91,41
2019,16887.0,1893.0,14.11,13181.0,1099.0,0.08,2341.0,17.47,-9
