Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,3883.0,0.0,0.0,554.0,1333.0,2.41,59.0,59.0,0
2009,7218.0,456.0,0.87,907.0,455.0,0.5,889.0,1.74,45147
2010,7701.0,572.0,1.16,997.0,182.0,0.18,890.0,1.84,25
2011,9458.0,888.0,2.0,1433.0,1774.0,1.24,913.0,2.07,55
2012,10878.0,1085.0,2.43,1748.0,1247.0,0.71,1024.0,2.31,22
2013,11418.0,1208.0,2.7,1894.0,673.0,0.36,1233.0,2.78,11
2014,11880.0,1046.0,2.93,2066.0,467.0,0.23,1528.0,4.3,-13
2015,10994.0,1229.0,2.96,1916.0,909.0,0.47,951.0,2.31,17
2016,11025.0,1073.0,2.53,1650.0,1091.0,0.66,1306.0,3.09,-12
2017,11809.0,614.0,1.5,1790.0,2359.0,1.32,1305.0,3.23,-42
2018,20516.0,1362.0,3.42,1956.0,0.0,0.0,1289.0,3.26,121
2019,13847.0,1258.0,2.85,1912.0,2242.0,1.17,1414.0,3.23,-7
2020,12260.0,1291.0,3.19,2036.0,1587.0,0.78,829.0,2.07,2
