Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1269.0,128.0,0.44,238.0,0.0,0.0,279.0,0.98,0
2010,2586.0,269.0,0.9,510.0,150.0,0.29,372.0,1.29,110
2011,2748.0,307.0,1.04,567.0,0.0,0.0,362.0,1.24,14
2012,2920.0,347.0,1.2,629.0,559.0,0.89,449.0,1.58,13
2013,3192.0,392.0,1.36,709.0,306.0,0.43,433.0,1.54,12
2014,3296.0,411.0,1.48,729.0,663.0,0.91,469.0,1.71,4
2015,3393.0,409.0,1.51,770.0,719.0,0.93,545.0,2.04,0
2016,3492.0,458.0,1.73,828.0,932.0,1.13,605.0,2.31,11
2017,3775.0,741.0,2.88,856.0,2095.0,2.45,636.0,2.48,61
2018,4144.0,566.0,2.24,927.0,1790.0,1.93,704.0,2.82,-23
2019,4356.0,614.0,2.42,1014.0,1907.0,1.88,791.0,3.14,8
2020,4477.0,668.0,2.64,1095.0,1735.0,1.58,892.0,3.55,8
