Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,870.0,12.0,0.23,23.0,0.0,0.0,0.0,0.0,0
2010,3494.0,61.0,1.16,144.0,101.0,0.7,129.0,2.48,376
2011,4246.0,67.0,1.22,168.0,274.0,1.63,138.0,2.56,9
2012,4299.0,60.0,1.1,145.0,172.0,1.19,126.0,2.33,-10
2013,4426.0,72.0,1.26,162.0,282.0,1.74,106.0,1.89,19
2014,4648.0,74.0,1.28,170.0,283.0,1.66,89.0,1.56,2
2015,4896.0,74.0,1.27,129.0,103.0,0.8,128.0,2.25,0
2016,5143.0,56.0,0.99,110.0,215.0,1.95,45.0,0.8,-24
2017,5452.0,4.0,0.07,157.0,1115.0,7.1,-44.0,-0.76,-91
2018,6440.0,95.0,1.42,249.0,900.0,3.61,298.0,4.52,1816
2019,6496.0,125.0,1.87,314.0,743.0,2.37,204.0,3.09,31
2020,6501.0,140.0,2.09,327.0,789.0,2.41,213.0,3.18,11
