Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,713.0,44.0,2.2,149.0,86.0,0.58,46.0,2.3,0
2011,809.0,83.0,3.94,178.0,117.0,0.66,13.0,0.62,88
2012,861.0,72.0,3.41,142.0,150.0,1.06,66.0,3.14,-13
2013,842.0,47.0,2.22,114.0,131.0,1.15,58.0,2.76,-34
2014,837.0,63.0,2.98,135.0,100.0,0.74,99.0,4.71,34
2015,787.0,25.0,2.07,86.0,196.0,2.28,68.0,5.67,-60
2016,723.0,46.0,2.54,113.0,132.0,1.17,103.0,5.72,83
2017,720.0,21.0,2.33,103.0,283.0,2.75,42.0,4.67,-54
2018,799.0,34.0,1.87,99.0,280.0,2.83,16.0,0.89,61
2019,757.0,19.0,1.04,98.0,310.0,3.16,30.0,1.67,-44
