Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,3921.0,338.0,1.52,969.0,0.0,0.0,-138.0,-0.62,0
2010,9250.0,32.0,0.84,813.0,3184.0,3.92,-294.0,-7.74,-90
2011,11221.0,254.0,1.37,1047.0,3392.0,3.24,35.0,0.19,693
2012,11187.0,373.0,2.1,1278.0,3319.0,2.6,362.0,2.05,46
2013,11079.0,149.0,1.3,960.0,3396.0,3.54,237.0,2.08,-60
2014,11578.0,345.0,1.64,1076.0,4267.0,3.97,159.0,0.76,131
2015,8139.0,126.0,0.35,1016.0,4539.0,4.47,114.0,0.34,-63
2016,7518.0,357.0,1.34,993.0,3788.0,3.81,770.0,2.93,183
2017,8358.0,741.0,2.6,1172.0,1828.0,1.56,937.0,3.3,107
2018,9379.0,650.0,4.42,1410.0,1980.0,1.4,894.0,6.08,-12
2019,27188.0,1185.0,5.13,1155.0,1864.0,1.61,722.0,3.14,82
2020,26747.0,1762.0,7.74,937.0,589.0,0.63,2605.0,11.68,48
