Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,1241.0,8.0,0.33,111.0,469.0,4.23,-97.0,-3.73,0
2012,1806.0,59.0,1.77,162.0,435.0,2.69,33.0,1.0,636
2013,1755.0,-6.0,-0.24,84.0,325.0,3.87,118.0,4.54,-110
2014,2203.0,148.0,4.33,278.0,274.0,0.99,119.0,3.5,2570
2015,2604.0,263.0,7.95,430.0,205.0,0.48,93.0,2.82,77
2016,2678.0,283.0,8.83,470.0,79.0,0.17,300.0,9.38,7
2017,2168.0,159.0,4.95,324.0,-49.0,-0.0,224.0,7.0,-43
2018,2518.0,171.0,5.33,325.0,-67.0,-0.0,80.0,2.5,7
2019,3032.0,103.0,3.1,267.0,521.0,1.95,-94.0,-2.85,-39
2020,3162.0,119.0,3.58,311.0,680.0,2.19,-44.0,-1.33,15
