Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,535.0,-2.0,-0.13,5.0,0.0,0.0,480.0,30.0,0
2010,967.0,-14.0,-0.17,79.0,0.0,0.0,508.0,6.6,-1213
2011,884.0,82.0,0.66,311.0,1723.0,5.54,111.0,0.9,738
2012,938.0,177.0,0.97,379.0,2028.0,5.35,348.0,1.97,114
2013,957.0,186.0,1.07,379.0,2897.0,7.64,476.0,2.82,5
2014,969.0,189.0,1.14,367.0,4060.0,11.06,197.0,1.22,1
2015,1003.0,186.0,1.17,372.0,2704.0,7.27,299.0,1.92,-1
2016,1411.0,198.0,1.24,189.0,2898.0,15.33,639.0,4.07,6
2017,1406.0,228.0,1.41,51.0,81.0,1.59,457.0,2.86,15
2018,1589.0,665.0,1.88,43.0,3907.0,90.86,495.0,1.41,190
2019,1586.0,325.0,2.0,-617.0,208.0,0.0,574.0,3.57,-51
