Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,4806.0,277.0,8.38,634.0,999.0,1.58,58.0,1.76,0
2010,4841.0,312.0,1.7,657.0,907.0,1.38,296.0,1.64,12
2011,4612.0,261.0,2.07,620.0,734.0,1.18,257.0,2.06,-16
2012,3205.0,270.0,5.85,429.0,656.0,1.53,202.0,4.39,3
2013,2924.0,339.0,9.95,391.0,1826.0,4.67,289.0,8.5,25
2014,3112.0,193.0,10.14,312.0,1448.0,4.64,200.0,10.53,-43
2015,3918.0,205.0,10.41,467.0,1472.0,3.15,288.0,14.4,6
2016,4455.0,293.0,9.76,633.0,1238.0,1.96,336.0,11.2,42
2017,4764.0,310.0,9.68,686.0,1055.0,1.54,275.0,8.59,5
2018,4991.0,345.0,10.42,708.0,1392.0,1.97,45.0,1.25,11
