Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,147.0,-11.0,-0.39,29.0,0.0,0.0,20.0,0.71,0
2011,304.0,-11.0,-0.38,106.0,632.0,5.96,27.0,0.96,0
2012,376.0,181.0,6.04,155.0,789.0,5.09,63.0,2.1,1746
2013,501.0,-2.0,-0.07,179.0,1030.0,5.75,11.0,0.38,-101
2014,628.0,62.0,1.94,245.0,1088.0,4.44,146.0,4.56,3215
2015,895.0,74.0,2.3,325.0,1433.0,4.41,180.0,5.63,19
2016,1100.0,91.0,2.94,410.0,2255.0,5.5,230.0,7.42,22
2017,2430.0,473.0,10.06,850.0,4246.0,5.0,85.0,1.81,419
2018,2766.0,386.0,8.19,1091.0,3835.0,3.52,649.0,13.81,-18
2019,3038.0,234.0,4.97,1089.0,8260.0,7.58,225.0,4.79,-39
