Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1049.0,3.0,0.75,6.0,0.0,0.0,-7.0,-1.75,0
2011,3036.0,21.0,5.25,49.0,-37.0,-0.0,12.0,3.0,448
2012,3374.0,26.0,6.5,63.0,-47.0,-0.0,11.0,2.75,22
2013,3945.0,22.0,5.5,55.0,-60.0,-0.0,18.0,4.5,-14
2014,4130.0,5.0,1.25,33.0,-80.0,-0.0,26.0,6.5,-73
2015,1942.0,-2.0,-0.5,20.0,-91.0,-0.0,15.0,3.75,-116
2016,1097.0,1.0,0.25,23.0,-87.0,-0.0,3.0,0.75,302
2017,1321.0,-2.0,-0.5,13.0,-108.0,-0.0,23.0,5.75,-149
2018,1748.0,3.0,0.75,11.0,-116.0,-0.0,10.0,2.5,504
2019,2277.0,8.0,2.0,22.0,-112.0,-0.0,16.0,4.0,124
2020,2185.0,-7.0,-1.75,-1.0,-87.0,-0.0,-22.0,-5.5,-166
