Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,784.0,56.0,0.24,185.0,27.0,0.15,162.0,0.76,0
2010,910.0,88.0,0.37,212.0,-26.0,-0.0,161.0,0.7,57
2011,1031.0,121.0,0.51,282.0,13.0,0.05,187.0,0.8,37
2012,1206.0,122.0,0.5,324.0,37.0,0.11,241.0,1.03,0
2013,1362.0,147.0,0.6,394.0,94.0,0.24,295.0,1.25,20
2014,1622.0,216.0,0.87,503.0,891.0,1.77,374.0,1.55,46
2015,1849.0,232.0,0.93,575.0,847.0,1.47,445.0,1.82,7
2016,1822.0,283.0,1.14,621.0,851.0,1.37,455.0,1.86,21
2017,234.0,1024.0,4.0,697.0,2126.0,3.05,362.0,1.42,261
2018,2813.0,239.0,0.87,988.0,1938.0,1.96,603.0,2.26,-76
2019,2867.0,284.0,1.03,1051.0,1673.0,1.59,813.0,3.02,18
2020,3599.0,325.0,1.18,1081.0,2838.0,2.63,792.0,2.92,14
