Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,23252.0,5593.0,1.1,10440.0,-2386.0,-0.0,7726.0,1.52,0
2010,26820.0,6135.0,1.22,11268.0,-3814.0,-0.0,8451.0,1.69,9
2011,35622.0,8547.0,1.7,15015.0,-12926.0,-0.0,10869.0,2.15,39
2012,37121.0,9981.0,2.0,16644.0,-14202.0,-0.0,13095.0,2.61,16
2013,37180.0,10925.0,2.3,17626.0,-13722.0,-0.0,13574.0,2.85,9
2014,38275.0,10955.0,2.42,17526.0,-14722.0,-0.0,14341.0,3.17,0
2015,38226.0,9938.0,2.27,16838.0,-12410.0,-0.0,13189.0,2.99,-9
2016,37047.0,8901.0,2.11,15418.0,-12270.0,-0.0,12496.0,2.96,-10
2017,37728.0,9335.0,2.27,15766.0,-8169.0,-0.0,12105.0,2.94,4
2018,36219.0,3825.0,0.9,17701.0,-6642.0,-0.0,13650.0,3.22,-59
2019,39506.0,11083.0,2.95,17269.0,18340.0,1.06,12891.0,3.45,189
2020,49379.0,10759.0,3.13,17174.0,25817.0,1.5,12403.0,3.79,-2
