Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1008.0,-314.0,-3.74,-207.0,497.0,0.0,150.0,1.79,0
2010,1612.0,573.0,6.9,1219.0,365.0,0.3,177.0,2.13,282
2011,1756.0,528.0,6.36,1237.0,553.0,0.45,-159.0,-1.92,-7
2012,1622.0,353.0,4.2,1107.0,830.0,0.75,-468.0,-5.57,-33
2013,1996.0,562.0,6.61,1532.0,1074.0,0.7,-217.0,-2.55,59
2014,2422.0,525.0,6.17,1647.0,1268.0,0.77,-480.0,-5.65,-6
2015,1452.0,-2578.0,-28.02,-3263.0,801.0,0.0,-250.0,-2.72,-591
2016,1255.0,-408.0,-4.38,-168.0,954.0,0.0,-65.0,-0.7,84
2017,1916.0,492.0,5.29,1206.0,1273.0,1.06,-134.0,-1.44,220
2018,2338.0,790.0,8.48,1659.0,882.0,0.53,-12.0,-0.13,60
2019,2361.0,-125.0,-1.35,772.0,2164.0,2.8,95.0,1.02,-115
