Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,1792.0,338.0,0.84,482.0,0.0,0.0,316.0,0.79,0
2009,2498.0,209.0,0.49,434.0,-45.0,-0.0,330.0,0.79,-38
2010,3730.0,635.0,1.35,928.0,5804.0,6.25,289.0,0.63,203
2011,3990.0,620.0,1.31,1007.0,5688.0,5.65,872.0,1.89,-2
2012,4037.0,584.0,1.28,924.0,3962.0,4.29,739.0,1.63,-5
2013,4778.0,980.0,2.17,1342.0,3856.0,2.87,693.0,1.55,67
2014,5171.0,998.0,2.27,1483.0,4808.0,3.24,1069.0,2.46,1
2015,5098.0,963.0,2.24,1454.0,5295.0,3.64,1004.0,2.35,-3
2016,4733.0,866.0,2.07,1294.0,4435.0,3.43,506.0,1.22,-10
2017,5158.0,1160.0,2.82,1531.0,4358.0,2.85,1045.0,2.56,33
2018,5312.0,881.0,2.12,1257.0,5829.0,4.64,727.0,1.76,-24
2019,5611.0,588.0,1.28,782.0,6246.0,7.99,710.0,1.54,-33
