Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,891.0,28.0,0.06,107.0,0.0,0.0,78.0,0.18,0
2010,2312.0,291.0,0.1,569.0,265.0,0.47,399.0,0.18,938
2011,3440.0,15.0,0.13,393.0,306.0,0.78,233.0,2.03,-94
2012,2893.0,-93.0,0.24,254.0,381.0,1.5,26.0,-0.07,-719
2013,2782.0,151.0,0.32,433.0,316.0,0.73,182.0,0.4,262
2014,3160.0,191.0,0.42,493.0,674.0,1.37,278.0,0.64,26
2015,3494.0,207.0,0.53,628.0,776.0,1.24,211.0,0.56,8
2016,3905.0,182.0,0.6,703.0,2593.0,3.69,372.0,1.27,-12
2017,5541.0,811.0,1.87,1228.0,2002.0,1.63,722.0,1.68,345
2018,5876.0,629.0,1.43,1401.0,1696.0,1.21,797.0,1.83,-22
2019,5515.0,212.0,0.5,1025.0,2718.0,2.65,161.0,0.39,-66
