Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,8952.0,941.0,3.82,3205.0,4478.0,1.4,1378.0,5.6,0
2010,8849.0,476.0,1.88,2255.0,4296.0,1.91,960.0,3.81,-49
2011,9079.0,197.0,0.83,1788.0,4300.0,2.4,-1137.0,-4.74,-58
2012,8422.0,315.0,1.35,1831.0,11152.0,6.09,-2110.0,-9.09,59
2013,11295.0,-352.0,-1.08,1664.0,13235.0,7.95,-704.0,-2.18,-211
2014,15868.0,132.0,0.39,2914.0,15634.0,5.37,804.0,2.41,137
2015,12521.0,-6436.0,-19.57,-2542.0,16031.0,0.0,461.0,1.4,-4975
2016,10705.0,-891.0,-2.83,1520.0,14468.0,9.52,1513.0,4.8,86
2017,10716.0,-2337.0,-7.38,680.0,14787.0,21.75,663.0,2.09,-162
2018,9478.0,268.0,0.87,1569.0,5194.0,3.31,704.0,2.29,111
2019,0.0,0.0,-0.02,356.0,4686.0,13.16,2479.0,9.46,-100
