Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6544.0,247.0,2.18,407.0,318.0,0.78,93.0,0.82,0
2011,8036.0,282.0,2.4,490.0,705.0,1.44,54.0,0.46,14
2012,8216.0,-58.0,-0.53,118.0,476.0,4.03,371.0,3.34,-120
2013,8152.0,241.0,2.41,473.0,573.0,1.21,358.0,3.58,524
2014,8355.0,231.0,2.38,449.0,429.0,0.96,298.0,3.07,-4
2015,17988.0,-73.0,-0.5,746.0,3923.0,5.26,694.0,4.66,-131
2016,17409.0,161.0,1.05,781.0,3376.0,4.32,678.0,4.4,325
2017,18202.0,419.0,2.7,937.0,3042.0,3.25,619.0,3.99,159
2018,20152.0,197.0,1.22,711.0,2740.0,3.85,687.0,4.24,-52
2019,20172.0,-184.0,-184.0,221.0,2322.0,10.51,695.0,695.0,-192
2020,16575.0,-365.0,-342.14,177.0,996.0,5.63,282.0,1.76,-98
