Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3174.0,64.0,0.45,169.0,-313.0,-0.0,140.0,0.99,0
2011,3774.0,148.0,1.06,299.0,-277.0,-0.0,199.0,1.42,131
2012,4110.0,208.0,1.51,391.0,-285.0,-0.0,239.0,1.73,40
2013,4244.0,250.0,1.84,444.0,-273.0,-0.0,255.0,1.88,20
2014,4693.0,305.0,2.28,545.0,-285.0,-0.0,277.0,2.07,21
2015,5093.0,355.0,2.71,632.0,-222.0,-0.0,362.0,2.76,16
2016,5249.0,341.0,2.69,617.0,-258.0,-0.0,360.0,2.83,-3
2017,5265.0,289.0,2.34,579.0,-292.0,-0.0,412.0,3.32,-15
2018,5799.0,433.0,3.57,651.0,-274.0,-0.0,531.0,4.39,49
2019,6073.0,452.0,3.87,687.0,-268.0,-0.0,461.0,3.97,4
2020,6111.0,432.0,3.72,676.0,-247.0,-0.0,456.0,4.04,-4
