Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,222.0,3.0,0.21,9.0,0.0,0.0,4.0,0.29,0
2011,600.0,10.0,0.54,25.0,-46.0,-0.0,11.0,0.61,232
2012,756.0,11.0,0.55,28.0,-40.0,-0.0,13.0,0.65,9
2013,882.0,12.0,0.62,32.0,-52.0,-0.0,15.0,0.79,8
2014,1172.0,15.0,0.7,39.0,-32.0,-0.0,17.0,0.81,24
2015,1510.0,6.0,0.5,46.0,140.0,3.04,58.0,4.83,-60
2016,1714.0,2.0,0.22,46.0,187.0,4.07,13.0,1.44,-66
2017,1941.0,12.0,0.67,50.0,187.0,3.74,28.0,1.56,497
2018,2437.0,26.0,1.04,89.0,145.0,1.63,70.0,2.8,116
2019,2183.0,13.0,0.48,71.0,122.0,1.72,62.0,2.38,-50
2020,2196.0,8.0,0.3,63.0,130.0,2.06,48.0,1.85,-38
