Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,147.0,23.0,1.28,44.0,-74.0,-0.0,26.0,1.44,0
2010,197.0,28.0,1.56,54.0,-81.0,-0.0,25.0,1.39,20
2011,258.0,37.0,2.06,71.0,-119.0,-0.0,44.0,2.44,30
2012,312.0,41.0,2.28,78.0,-114.0,-0.0,17.0,0.94,10
2013,326.0,39.0,2.3,79.0,-94.0,-0.0,40.0,2.35,-4
2014,348.0,38.0,2.24,79.0,-115.0,-0.0,35.0,2.06,-2
2015,326.0,30.0,1.88,72.0,-105.0,-0.0,32.0,2.0,-20
2016,310.0,23.0,1.45,56.0,-146.0,-0.0,43.0,2.69,-22
2017,298.0,19.0,1.19,53.0,-179.0,-0.0,38.0,2.38,-16
2018,294.0,24.0,1.49,48.0,-212.0,-0.0,35.0,2.19,24
2019,284.0,9.0,0.56,27.0,-202.0,-0.0,30.0,1.88,-60
