Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,94.0,-56.0,-0.73,0.0,0.0,0.0,0.0,0.0,0
2010,360.0,37.0,0.42,0.0,0.0,0.0,0.0,0.0,166
2011,1135.0,47.0,0.54,233.0,-173.0,-0.0,126.0,1.47,26
2012,825.0,-107.0,-1.3,73.0,-104.0,-0.0,-93.0,-1.12,-327
2013,1213.0,-29.0,-0.33,242.0,-67.0,-0.0,-19.0,-0.22,72
2014,2348.0,363.0,3.21,692.0,-481.0,-0.0,671.0,5.94,1352
2015,1082.0,-278.0,-3.48,-110.0,-624.0,-0.0,166.0,2.08,-176
2016,1412.0,-9.0,-0.12,147.0,-771.0,-0.0,225.0,2.71,96
2017,1778.0,68.0,0.75,356.0,-1140.0,-0.0,311.0,3.42,856
2018,1791.0,173.0,1.58,296.0,-1415.0,-0.0,307.0,2.79,154
2019,2666.0,331.0,2.91,497.0,-1570.0,-0.0,779.0,6.89,91
2020,2866.0,336.0,2.95,622.0,-1983.0,-0.0,835.0,7.39,1
