Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,129.0,-17.0,-2.13,-15.0,-43.0,-0.0,-16.0,-2.0,0
2012,181.0,-17.0,-2.14,-15.0,-28.0,-0.0,-15.0,-1.88,0
2013,174.0,-8.0,-1.01,-6.0,-15.0,-0.0,-13.0,-1.63,52
2014,151.0,-10.0,-1.26,-6.0,0.0,0.0,-13.0,-1.63,-25
2015,185.0,-9.0,-1.14,-1.0,0.0,0.0,-6.0,-0.75,9
2016,209.0,0.0,0.0,1.0,-3.0,-0.0,-1.0,-0.13,100
2017,235.0,0.0,0.0,0.0,-7.0,0.0,1.0,0.13,-100
2018,231.0,6.0,0.76,8.0,-14.0,-0.0,10.0,1.25,59900
2019,1358.0,-59.0,-1.12,-23.0,-72.0,-0.0,53.0,1.0,-1081
2020,1394.0,60.0,1.06,99.0,-132.0,-0.0,70.0,1.25,201
