Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,191.0,4.0,0.12,17.0,0.0,0.0,-9.0,-0.26,0
2010,417.0,26.0,0.79,75.0,-96.0,-0.0,76.0,2.3,438
2011,464.0,43.0,1.26,92.0,-122.0,-0.0,72.0,2.12,62
2012,665.0,49.0,0.41,126.0,297.0,2.36,-21.0,-0.18,13
2013,862.0,62.0,0.52,193.0,660.0,3.42,116.0,0.97,25
2014,1014.0,67.0,0.58,229.0,814.0,3.55,143.0,1.23,7
2015,1043.0,83.0,0.7,256.0,821.0,3.21,161.0,1.36,23
2016,1003.0,130.0,1.09,332.0,668.0,2.01,59.0,0.5,55
2017,1022.0,6.0,0.06,187.0,615.0,3.29,121.0,1.02,-94
2018,1007.0,69.0,0.59,222.0,522.0,2.35,166.0,1.42,898
2019,1255.0,66.0,0.55,265.0,1252.0,4.72,115.0,0.97,-4
2020,1341.0,67.0,0.56,283.0,1236.0,4.37,132.0,1.14,1
