Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1108.0,114.0,2.15,294.0,6.0,0.02,118.0,2.23,0
2011,1849.0,183.0,3.39,436.0,786.0,1.8,215.0,3.98,60
2012,2110.0,210.0,3.81,507.0,1124.0,2.22,34.0,0.62,14
2013,2240.0,254.0,4.54,608.0,745.0,1.23,382.0,6.82,20
2014,2565.0,283.0,5.06,661.0,692.0,1.05,96.0,1.71,11
2015,2146.0,227.0,4.2,594.0,769.0,1.29,203.0,3.76,-19
2016,1768.0,141.0,2.66,464.0,717.0,1.55,203.0,3.83,-37
2017,2213.0,311.0,5.65,317.0,973.0,3.07,230.0,4.18,120
2018,2968.0,77.0,1.3,405.0,1404.0,3.47,99.0,1.68,-75
2019,5675.0,141.0,2.37,488.0,1346.0,2.76,322.0,5.46,83
