Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,127.0,210.0,0.48,118.0,0.0,0.0,5.0,0.01,0
2011,380.0,58.0,1.12,78.0,-104.0,-0.0,4.0,0.08,-72
2012,598.0,84.0,1.34,114.0,32.0,0.28,-129.0,-2.05,44
2013,1049.0,132.0,2.06,187.0,-62.0,-0.0,96.0,1.5,57
2014,1109.0,118.0,1.81,167.0,134.0,0.8,-187.0,-2.88,-10
2015,997.0,82.0,1.25,134.0,181.0,1.35,-53.0,-0.82,-30
2016,1200.0,100.0,1.52,172.0,341.0,1.98,-124.0,-1.88,21
2017,1288.0,31.0,0.48,161.0,411.0,2.55,-101.0,-1.55,-69
2018,1273.0,67.0,0.99,120.0,799.0,6.66,-246.0,-3.73,116
2019,1486.0,79.0,1.15,149.0,885.0,5.94,-276.0,-4.12,17
