Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,22.0,-24.0,-0.4,-23.0,0.0,0.0,-30.0,-0.52,0
2011,75.0,-43.0,-0.64,-40.0,-81.0,-0.0,-34.0,-0.52,-79
2012,99.0,-53.0,-0.75,-47.0,-41.0,-0.0,-39.0,-0.57,-23
2013,157.0,-29.0,-0.39,-21.0,-48.0,-0.0,-5.0,-0.07,45
2014,258.0,-22.0,-22.0,-12.0,-78.0,-0.0,9.0,9.0,24
2015,400.0,-56.0,-56.0,-46.0,-113.0,-0.0,15.0,15.0,-154
2016,572.0,-64.0,-64.0,-47.0,-123.0,-0.0,1.0,1.0,-14
2017,717.0,-50.0,-0.57,-17.0,-221.0,-0.0,28.0,0.33,21
2018,1030.0,-127.0,-1.44,-140.0,-375.0,-0.0,57.0,0.65,-154
2019,1474.0,101.0,1.1,265.0,-474.0,-0.0,134.0,1.46,179
2020,1599.0,146.0,1.58,321.0,-437.0,-0.0,130.0,1.38,44
