Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,72.0,15.0,0.39,28.0,0.0,0.0,18.0,0.49,0
2011,169.0,45.0,1.2,87.0,-169.0,-0.0,59.0,1.59,199
2012,188.0,58.0,1.6,96.0,-128.0,-0.0,72.0,2.0,28
2013,237.0,75.0,2.01,118.0,-132.0,-0.0,67.0,1.81,29
2014,261.0,73.0,1.94,133.0,-168.0,-0.0,96.0,2.59,-2
2015,301.0,94.0,2.59,164.0,-199.0,-0.0,109.0,3.03,28
2016,366.0,124.0,3.34,207.0,-168.0,-0.0,73.0,1.97,31
2017,391.0,147.0,3.95,217.0,-167.0,-0.0,142.0,3.84,18
2018,433.0,170.0,4.58,233.0,-246.0,-0.0,177.0,4.78,15
2019,509.0,204.0,5.49,282.0,-270.0,-0.0,231.0,6.24,19
2020,553.0,226.0,6.03,312.0,-363.0,-0.0,304.0,8.0,10
