Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,115.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0
2011,479.0,-10.0,0.15,-2.0,99.0,0.0,-18.0,0.27,-1090
2012,522.0,1.0,0.33,11.0,97.0,8.82,7.0,2.33,110
2013,583.0,15.0,0.78,24.0,99.0,4.13,0.0,0.0,1385
2014,623.0,12.0,0.71,21.0,97.0,4.62,5.0,0.29,-20
2015,750.0,48.0,1.92,31.0,105.0,3.39,-1.0,-0.04,299
2016,940.0,21.0,0.97,46.0,128.0,2.78,13.0,0.62,-56
2017,1050.0,21.0,1.05,53.0,213.0,4.02,-7.0,-0.35,0
2018,1175.0,38.0,1.72,72.0,164.0,2.28,58.0,2.64,80
2019,1235.0,34.0,1.53,70.0,274.0,3.91,-26.0,-1.18,-10
2020,1303.0,39.0,1.78,76.0,298.0,3.92,22.0,1.05,14
