Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,4637.0,183.0,1.05,300.0,0.0,0.0,170.0,0.98,0
2009,7576.0,359.0,2.11,614.0,-385.0,-0.0,339.0,2.01,96
2010,9272.0,386.0,2.31,650.0,-407.0,-0.0,316.0,1.9,7
2011,10334.0,431.0,2.6,723.0,-373.0,-0.0,377.0,2.28,11
2012,11357.0,592.0,3.66,711.0,43.0,0.06,685.0,4.25,37
2013,12750.0,413.0,2.63,737.0,713.0,0.97,300.0,1.92,-30
2014,13468.0,447.0,3.03,804.0,977.0,1.22,483.0,3.29,8
2015,13474.0,508.0,3.48,923.0,782.0,0.85,674.0,4.65,13
2016,13141.0,512.0,3.57,909.0,993.0,1.09,438.0,3.06,0
2017,14868.0,504.0,3.55,866.0,1132.0,1.31,326.0,2.31,-1
2018,16629.0,663.0,4.72,1006.0,968.0,0.96,729.0,5.21,31
2019,22801.0,575.0,4.18,889.0,787.0,0.89,765.0,5.58,-13
2020,22855.0,492.0,3.58,773.0,1118.0,1.45,566.0,4.19,-14
