Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,0.0,-1.0,-0.17,-1.0,0.0,0.0,-1.0,-0.17,0
2012,4.0,-6.0,-0.29,-2.0,0.0,0.0,-7.0,-0.32,-506
2013,4.0,-1.0,-0.02,3.0,-6.0,-0.0,-9.0,-0.16,83
2014,4.0,-24.0,-0.33,-24.0,-47.0,-0.0,-15.0,-0.21,-2324
2015,4.0,-27.0,-0.35,-27.0,-49.0,-0.0,-22.0,-0.28,-12
2016,4.0,-37.0,-0.41,-37.0,-62.0,-0.0,-31.0,-0.35,-37
2017,4.0,-36.0,-0.36,-36.0,-62.0,-0.0,-32.0,-0.33,2
2018,4.0,-33.0,-0.29,-32.0,-43.0,-0.0,-31.0,-0.29,8
2019,1.0,-24.0,-0.2,-25.0,-36.0,-0.0,-21.0,-0.18,27
2020,3.0,-24.0,-2.1,-25.0,-30.0,-0.0,-18.0,-3.0,0
