Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,18.0,-5.0,-0.3,-4.0,-7.0,-0.0,4.0,0.24,0
2012,24.0,-2.0,-0.12,-2.0,-3.0,-0.0,-7.0,-0.39,74
2013,23.0,-2.0,-0.1,1.0,1.0,1.0,-5.0,-0.26,-1
2014,2.0,-5.0,-0.27,-8.0,-3.0,-0.0,-4.0,-0.21,-304
2015,4.0,11.0,0.57,-13.0,-25.0,-0.0,-13.0,-0.68,400
2016,3.0,-11.0,-0.55,-11.0,-21.0,-0.0,-16.0,-0.8,-183
2017,4.0,-9.0,-0.45,-9.0,-12.0,-0.0,-11.0,-0.55,19
2018,2.0,-12.0,-3.0,-10.0,-4.0,-0.0,-11.0,-2.75,-37
2019,3.0,-6.0,-3.0,-7.0,-1.0,-0.0,-5.0,-2.5,54
2020,3.0,-6.0,-1.66,-5.0,0.0,0.0,-5.0,-0.83,0
