Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,4.0,-4.0,-0.16,-2.0,-2.0,-0.0,-8.0,-0.32,0
2012,4.0,-4.0,-0.16,-4.0,-2.0,-0.0,-8.0,-0.29,0
2013,4.0,-4.0,-0.12,-4.0,-2.0,-0.0,-5.0,-0.15,0
2014,4.0,-5.0,-0.11,-4.0,-17.0,-0.0,-8.0,-0.19,-25
2015,4.0,-4.0,-0.08,-4.0,-14.0,-0.0,-8.0,-0.15,19
2016,4.0,-4.0,-0.08,-4.0,-12.0,-0.0,-8.0,-0.15,0
2017,4.0,-4.0,-0.08,-4.0,-8.0,-0.0,-8.0,-0.15,0
2018,4.0,-5.0,-0.1,-5.0,-3.0,-0.0,-8.0,-0.15,-25
2019,4.0,-4.0,-4.0,-4.0,-5.0,-0.0,-8.0,-8.0,19
2020,6.0,-4.0,-2.02,-4.0,-3.0,-0.0,-8.0,-0.09,0
