Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1882.0,47.0,0.6,196.0,218.0,1.11,115.0,1.44,0
2011,2401.0,230.0,2.81,410.0,107.0,0.26,157.0,1.91,389
2012,2734.0,309.0,3.87,519.0,370.0,0.71,195.0,2.44,34
2013,2588.0,206.0,2.59,406.0,370.0,0.91,205.0,2.59,-33
2014,2835.0,160.0,2.05,389.0,884.0,2.27,156.0,2.0,-22
2015,2644.0,-370.0,-4.68,-224.0,645.0,0.0,266.0,3.37,-331
2016,2097.0,-223.0,-2.83,-54.0,533.0,0.0,113.0,1.43,39
2017,2057.0,50.0,0.63,217.0,505.0,2.33,80.0,1.0,122
2018,2366.0,204.0,2.49,411.0,435.0,1.06,122.0,1.49,307
2019,2373.0,247.0,3.96,454.0,411.0,0.91,100.0,1.61,21
2020,2223.0,134.0,2.14,241.0,490.0,2.03,64.0,0.77,-45
