Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1273.0,-186.0,0.15,-128.0,0.0,0.0,146.0,-0.12,0
2010,1930.0,74.0,0.42,480.0,2553.0,5.32,-29.0,-0.17,139
2011,2938.0,143.0,0.88,627.0,2621.0,4.18,-88.0,-0.56,93
2012,3810.0,252.0,1.59,802.0,2482.0,3.09,202.0,1.29,76
2013,4364.0,391.0,2.38,1017.0,2412.0,2.37,66.0,0.4,55
2014,6168.0,708.0,4.24,1529.0,2627.0,1.72,644.0,3.88,81
2015,6391.0,825.0,5.1,1740.0,2409.0,1.38,433.0,2.69,16
2016,3088.0,363.0,2.23,732.0,2493.0,3.41,291.0,1.81,-56
2017,2396.0,712.0,4.51,628.0,2463.0,3.92,501.0,3.19,96
2018,2507.0,161.0,1.06,587.0,3850.0,6.56,-359.0,-2.39,-77
2019,4718.0,134.0,1.04,713.0,4715.0,6.61,-598.0,-4.71,-16
2020,5353.0,266.0,2.17,695.0,4657.0,6.7,75.0,0.63,98
