Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,408085.0,14883.0,3.85,31159.0,30243.0,0.97,15067.0,3.9,0
2011,421849.0,16993.0,4.64,33183.0,39319.0,1.18,11433.0,3.13,14
2012,446509.0,16387.0,4.74,34597.0,43868.0,1.27,11325.0,3.27,-3
2013,468651.0,17756.0,5.25,36203.0,43332.0,1.2,13225.0,3.92,8
2014,476294.0,16695.0,5.11,35742.0,46572.0,1.3,10869.0,3.32,-5
2015,485651.0,17099.0,5.29,36320.0,38424.0,1.06,16960.0,5.25,2
2016,482130.0,15080.0,4.69,33559.0,35513.0,1.06,16710.0,5.21,-11
2017,485873.0,14293.0,4.61,32844.0,33068.0,1.01,21510.0,6.94,-5
2018,500343.0,10523.0,3.52,30966.0,32951.0,1.06,18664.0,6.23,-26
2019,514405.0,7179.0,2.43,24267.0,43628.0,1.8,17928.0,6.09,-31
2020,523964.0,15201.0,5.28,33513.0,42490.0,1.27,14871.0,5.19,111
