Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,124.0,16.0,0.56,15.0,0.0,0.0,12.0,0.41,0
2011,290.0,36.0,1.2,64.0,-111.0,-0.0,38.0,1.27,117
2012,310.0,37.0,1.32,68.0,-141.0,-0.0,40.0,1.43,2
2013,335.0,42.0,1.44,74.0,-205.0,-0.0,48.0,1.66,13
2014,539.0,51.0,1.7,110.0,288.0,2.62,72.0,2.4,20
2015,550.0,57.0,1.83,131.0,218.0,1.66,62.0,2.0,11
2016,551.0,54.0,1.73,134.0,249.0,1.86,83.0,2.68,-5
2017,593.0,88.0,2.84,138.0,184.0,1.33,84.0,2.71,61
2018,642.0,77.0,2.39,150.0,109.0,0.73,101.0,3.16,-12
2019,642.0,77.0,2.39,146.0,193.0,1.32,106.0,3.31,0
2020,659.0,78.0,2.42,147.0,189.0,1.29,109.0,3.41,1
