Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,786.0,24.0,0.33,61.0,0.0,0.0,15.0,0.21,0
2010,2058.0,85.0,1.14,172.0,-204.0,-0.0,40.0,0.55,254
2011,2415.0,85.0,1.07,178.0,-317.0,-0.0,138.0,1.77,0
2012,2189.0,81.0,1.11,157.0,36.0,0.23,53.0,0.74,-4
2013,2156.0,171.0,3.09,306.0,-76.0,-0.0,154.0,2.8,111
2014,2362.0,101.0,1.78,186.0,-111.0,-0.0,87.0,1.55,-40
2015,2098.0,87.0,1.54,173.0,-59.0,-0.0,137.0,2.45,-13
2016,2054.0,98.0,1.58,187.0,-125.0,-0.0,132.0,2.16,12
2017,2264.0,84.0,1.45,178.0,344.0,1.93,28.0,0.49,-14
2018,2506.0,104.0,1.81,213.0,424.0,1.99,148.0,2.6,23
2019,2428.0,104.0,1.84,232.0,288.0,1.24,173.0,3.09,0
2020,2419.0,120.0,2.12,243.0,321.0,1.32,214.0,3.82,15
