Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,1521.0,403.0,1.71,574.0,0.0,0.0,0.0,0.0,0
2009,4192.0,902.0,1.61,1382.0,-2764.0,-0.0,597.0,1.08,123
2010,5852.0,1449.0,2.31,2224.0,-2842.0,-0.0,1594.0,2.58,60
2011,7139.0,1819.0,2.84,2901.0,-2860.0,-0.0,1490.0,2.34,25
2012,7099.0,1914.0,3.03,2726.0,-3007.0,-0.0,987.0,1.58,5
2013,7982.0,2169.0,3.5,3152.0,-4028.0,-0.0,1974.0,3.2,13
2014,8489.0,2410.0,3.73,3441.0,-5447.0,-0.0,2093.0,3.26,11
2015,7946.0,2103.0,3.1,3236.0,-7020.0,-0.0,2184.0,3.24,-12
2016,6616.0,1756.0,2.96,2527.0,-6400.0,-0.0,1629.0,2.76,-16
2017,6389.0,1788.0,1.16,2414.0,-7705.0,-0.0,1062.0,0.7,1
2018,6317.0,742.0,2.98,2276.0,-6215.0,-0.0,2123.0,8.56,-58
2019,5772.0,1204.0,2.91,1736.0,-5261.0,-0.0,-30.0,-0.07,62
2020,5781.0,969.0,2.17,1910.0,-5111.0,-0.0,-335.0,-0.68,-19
