Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,199.0,14.0,0.52,21.0,-40.0,-0.0,22.0,0.81,0
2012,161.0,9.0,0.33,10.0,-42.0,-0.0,2.0,0.07,-35
2013,127.0,4.0,0.15,9.0,-65.0,-0.0,20.0,0.74,-55
2014,75.0,2.0,0.08,1.0,-58.0,-0.0,-11.0,-0.41,-50
2015,74.0,3.0,0.11,6.0,-43.0,-0.0,4.0,0.15,49
2016,44.0,-2.0,-0.08,-2.0,-50.0,-0.0,5.0,0.19,-166
2017,19.0,0.0,0.0,0.0,-52.0,0.0,-1.0,-0.04,100
2018,14.0,-6.0,-0.24,-4.0,-41.0,-0.0,-6.0,-0.24,-60100
2019,7.0,-4.0,-0.16,-4.0,-35.0,-0.0,-2.0,-0.1,33
2020,5.0,-4.0,-0.16,-4.0,-33.0,-0.0,-3.0,-0.14,0
