Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,40031.0,4587.0,0.86,7741.0,0.0,0.0,20078.0,3.81,0
2009,119643.0,6276.0,-0.29,8674.0,986396.0,113.72,129731.0,-5.99,36
2010,110220.0,-2238.0,-0.37,2589.0,406708.0,157.09,82541.0,13.65,-135
2011,93454.0,1446.0,0.0,5301.0,293638.0,55.39,64448.0,0.45,164
2012,83334.0,4188.0,0.23,8690.0,199295.0,22.93,-16056.0,-0.96,189
2013,88942.0,11431.0,0.88,19739.0,614842.0,31.15,92817.0,7.31,172
2014,85894.0,5520.0,0.42,12184.0,384028.0,31.52,30795.0,2.34,-51
2015,82965.0,15910.0,1.3,27189.0,372337.0,13.69,28397.0,2.34,188
2016,83701.0,17822.0,1.47,30396.0,210048.0,6.91,17277.0,1.44,12
2017,87352.0,18232.0,1.54,33567.0,230588.0,6.87,9864.0,0.84,2
2018,91247.0,28147.0,2.59,37524.0,220518.0,5.88,39520.0,3.66,54
2019,91244.0,27430.0,2.89,35667.0,234908.0,6.59,61777.0,6.54,-2
2020,91007.0,24129.0,2.57,36326.0,256778.0,7.07,65719.0,7.42,-12
