Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,12.0,-13.0,-0.04,-9.0,0.0,0.0,-6.0,-0.02,0
2011,25.0,0.0,0.0,-18.0,-63.0,-0.0,-20.0,-20.0,100
2012,45.0,-28.0,-28.0,-24.0,-10.0,-0.0,-27.0,-27.0,-280100
2013,11.0,-112.0,-99.0,-28.0,38.0,0.0,0.0,0.0,-300
2014,89.0,-174.0,-174.0,-141.0,0.0,0.0,-92.0,-92.0,-55
2015,491.0,-32.0,-32.0,-84.0,-134.0,-0.0,154.0,154.0,81
2016,1117.0,-46.0,-46.0,8.0,-114.0,-0.0,17.0,17.0,-43
2017,964.0,-302.0,-302.0,-163.0,-51.0,-0.0,-127.0,-127.0,-556
2018,987.0,-152.0,-152.0,-68.0,-2.0,-0.0,-131.0,-131.0,49
2019,1690.0,-313.0,-0.5,-204.0,135.0,0.0,-180.0,-0.3,-105
