Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,62.0,5.0,0.71,20.0,134.0,6.7,-2.0,-0.29,0
2011,63.0,5.0,0.64,19.0,118.0,6.21,4.0,0.5,0
2012,68.0,7.0,0.88,23.0,116.0,5.04,4.0,0.5,33
2013,67.0,6.0,0.76,22.0,115.0,5.23,-2.0,-0.25,-12
2014,70.0,8.0,1.01,23.0,122.0,5.3,-5.0,-0.63,28
2015,74.0,9.0,0.99,25.0,113.0,4.52,9.0,1.0,10
2016,77.0,11.0,1.21,26.0,109.0,4.19,1.0,0.11,19
2017,81.0,12.0,1.32,27.0,122.0,4.52,-5.0,-0.56,8
2018,37.0,11.0,1.21,28.0,131.0,4.68,-20.0,-2.22,-7
2019,82.0,13.0,1.43,31.0,152.0,4.9,-23.0,-2.56,16
2020,82.0,14.0,1.54,31.0,152.0,4.9,-23.0,-2.56,7
